incentive,private,grade,table,table_size,table_incentive_pr,grape,grape2,cluster,strata,sex,race,lunch,dg,sw,sc,male,group,sex_mf,grade_mod,black,hispanic,free,public,above_grade_median,nosurvey,dbestfriend,dbestfriend_i,dpopular,dpopular_i,tpr_own
1,1,7,46,7,1,1,1,53,5,3,3,4,0,0,0,1,7,1,7,0,1,0,0,1,0,0,0,0,0,1
1,1,1,32,7,1,0,0,9,1,2,3,2,0,0,0,0,7,0,1,0,1,1,0,0,0,0,0,0,0,0.4285714328289032
1,0,4,77,7,0.4285714328289032,1,0,70,6,3,6,2,-1,0,1,1,6,1,4,0,0,1,1,0,1,0,0,0,0,0.1428571492433548
0,0,1,182,7,0,1,1,182,16,3,3,2,0,0,0,1,2,1,1,0,1,1,1,0,0,1,0,0,0,0
1,1,7,46,7,1,1,1,53,5,3,3,2,0,0,0,1,7,1,7,0,1,1,0,1,0,1,1,1,1,1
0,0,3,129,7,0,0,1,116,9,2,2,2,1,1,0,0,2,0,3,1,0,1,1,0,1,0,0,0,0,0
0,0,6,150,7,0,0,0,156,13,3,3,2,0,0,0,1,2,1,6,0,1,1,1,1,0,1,0,0,0,0
0,0,999,77,7,0.4285714328289032,0,0,70,6,1,1,1,0,0,0,999,5,NA,NA,0,0,0,1,NA,1,0,0,0,0,NA
1,1,6,145,7,0.5714285969734192,1,1,153,13,2,2,2,0,0,0,0,4,0,6,1,0,1,0,1,0,1,1,1,1,0.4285714328289032
0,0,0,229,7,0,0,0,218,19,3,2,2,0,0,0,1,2,1,0,1,0,1,1,0,1,0,0,0,0,0
1,0,999,107,7,0.5714285969734192,0,0,95,8,1,1,1,0,0,0,999,6,NA,NA,0,0,0,1,NA,1,0,0,0,0,NA
1,1,5,259,7,1,1,0,277,25,2,3,2,-1,0,1,0,7,0,5,0,1,1,0,1,0,1,1,1,1,0.7142857313156128
1,1,2,281,7,1,1,1,258,23,3,2,2,0,0,0,1,7,1,2,1,0,1,0,0,0,0,0,1,1,1
0,0,4,61,7,0.2857142984867096,0,1,61,6,2,3,2,1,1,0,0,5,0,4,0,1,1,1,0,0,1,1,0,0,0.1428571492433548
1,0,1,11,7,1,1,1,1,1,3,3,2,0,0,0,1,8,1,1,0,1,1,1,0,0,1,1,0,0,0.2857142984867096
1,1,1,200,7,1,1,1,190,16,2,3,2,0,0,0,0,7,0,1,0,1,1,0,0,0,1,1,0,0,1
1,1,6,160,7,0.4285714328289032,1,0,160,14,2,2,2,-1,0,1,0,4,0,6,1,0,1,0,1,0,1,0,0,0,0.2857142984867096
0,0,1,144,7,0.4285714328289032,0,0,135,11,2,2,2,0,0,0,0,5,0,1,1,0,1,1,0,0,1,0,0,0,0.2857142984867096
0,0,2,36,7,0,1,0,36,4,2,2,3,-1,0,1,0,2,0,2,1,0,0,1,0,0,0,0,1,0,0
0,0,8,240,7,0.4285714328289032,0,0,270,25,2,2,2,0,0,0,0,5,0,8,1,0,1,1,1,0,1,1,1,0,0.4285714328289032
1,1,5,255,7,0.5714285969734192,1,1,276,25,3,3,2,0,0,0,1,4,1,5,0,1,1,0,1,0,1,1,1,1,0.5714285969734192
1,1,1,60,7,1,1,1,49,4,3,6,2,0,0,0,1,7,1,1,0,0,1,0,0,0,0,0,0,0,0.7142857313156128
0,0,5,232,7,0.4285714328289032,1,1,231,20,2,3,2,0,0,0,0,5,0,5,0,1,1,1,1,0,0,0,0,0,0
1,1,7,46,7,1,1,1,53,5,3,2,2,0,0,0,1,7,1,7,1,0,1,0,1,0,1,1,0,0,1
1,1,8,236,7,0.2857142984867096,1,1,239,21,2,2,2,0,0,0,0,4,0,8,1,0,1,0,1,0,1,0,1,1,0.1428571492433548
1,1,5,259,7,1,1,1,277,25,2,3,2,0,0,0,0,7,0,5,0,1,1,0,1,0,1,1,1,1,0.7142857313156128
0,0,6,127,7,0,0,0,129,10,2,2,2,0,0,0,0,2,0,6,1,0,1,1,1,0,1,0,1,0,0
1,1,2,184,7,0.5714285969734192,1,1,183,16,2,3,2,0,0,0,0,4,0,2,0,1,1,0,0,0,1,0,1,0,0.5714285969734192
0,0,0,229,7,0,1,1,218,19,2,2,2,0,0,0,0,2,0,0,1,0,1,1,0,1,0,0,0,0,0
1,1,2,281,7,1,1,1,258,23,3,3,2,0,0,0,1,7,1,2,0,1,1,0,0,0,1,1,0,0,1
0,1,5,255,7,0.5714285969734192,0,0,276,25,2,3,2,0,0,0,0,3,0,5,0,1,1,0,1,0,0,0,1,1,0
1,0,2,91,7,0.4285714328289032,0,0,91,8,2,3,2,0,0,0,0,6,0,2,0,1,1,1,0,0,0,0,0,0,0.1428571492433548
1,1,3,165,7,0.5714285969734192,1,1,172,15,3,2,2,0,0,0,1,4,1,3,1,0,1,0,0,0,0,0,0,0,0.4285714328289032
0,0,1,37,7,0.5714285969734192,0,0,37,4,3,6,2,0,0,0,1,5,1,1,0,0,1,1,0,0,0,0,0,0,0.2857142984867096
1,1,5,255,7,0.5714285969734192,0,0,276,25,3,3,2,0,0,0,1,4,1,5,0,1,1,0,1,0,1,1,1,1,0.5714285969734192
0,1,7,153,7,0,0,0,157,13,2,3,2,0,0,0,0,1,0,7,0,1,1,0,1,0,1,0,1,0,0
0,0,0,229,7,0,0,0,218,19,3,3,2,0,0,0,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
0,1,4,273,7,0.5714285969734192,0,0,254,23,3,3,2,0,0,0,1,3,1,4,0,1,1,0,0,1,0,0,0,0,0.5714285969734192
0,0,5,232,7,0.4285714328289032,1,1,231,20,2,2,2,0,0,0,0,5,0,5,1,0,1,1,1,0,0,0,0,0,0
1,0,8,240,7,0.4285714328289032,0,0,270,25,2,2,2,0,0,0,0,6,0,8,1,0,1,1,1,0,1,0,1,1,0.4285714328289032
0,0,6,250,7,0,1,1,261,24,3,2,2,0,0,0,1,2,1,6,1,0,1,1,1,0,1,0,1,0,0
1,1,8,160,7,0.4285714328289032,1,1,160,14,2,2,2,0,0,0,0,4,0,8,1,0,1,0,1,0,0,0,0,0,0.2857142984867096
0,0,999,161,7,0.4285714328289032,0,0,161,14,1,1,1,0,0,0,999,5,NA,NA,0,0,0,1,NA,1,0,0,0,0,NA
0,1,2,187,7,0,1,1,194,17,3,3,2,0,0,0,1,1,1,2,0,1,1,0,0,0,1,0,0,0,0
0,0,3,129,7,0,0,0,116,9,2,3,2,0,0,0,0,2,0,3,0,1,1,1,0,0,1,0,1,0,0
0,1,8,236,7,0.2857142984867096,0,0,239,21,2,2,2,0,0,0,0,3,0,8,1,0,1,0,1,1,0,0,0,0,0.1428571492433548
0,0,1,118,7,0.5714285969734192,1,0,99,8,2,2,2,-1,0,1,0,5,0,1,1,0,1,1,0,0,1,1,1,1,0.4285714328289032
0,1,6,42,7,0,1,1,52,5,2,3,2,0,0,0,0,1,0,6,0,1,1,0,1,0,1,0,0,0,0
0,1,6,42,7,0,1,1,52,5,2,3,2,0,0,0,0,1,0,6,0,1,1,0,1,0,1,0,1,0,0
0,1,6,42,7,0,1,1,52,5,2,3,2,0,0,0,0,1,0,6,0,1,1,0,1,0,1,0,1,0,0
1,1,5,255,7,0.5714285969734192,0,0,276,25,3,3,2,0,0,0,1,4,1,5,0,1,1,0,1,0,1,1,1,1,0.5714285969734192
1,0,999,39,7,0.5714285969734192,1,1,51,5,1,1,1,0,0,0,999,6,NA,NA,0,0,0,1,NA,1,0,0,0,0,NA
0,0,6,150,7,0,0,0,156,13,3,2,2,0,0,0,1,2,1,6,1,0,1,1,1,0,1,0,0,0,0
0,0,6,127,7,0,1,1,129,10,2,2,2,0,0,0,0,2,0,6,1,0,1,1,1,0,1,0,1,0,0
0,1,6,42,7,0,0,1,52,5,2,3,2,1,1,0,0,1,0,6,0,1,1,0,1,0,1,0,1,0,0
1,0,5,232,7,0.4285714328289032,1,1,231,20,3,3,2,0,0,0,1,6,1,5,0,1,1,1,1,0,0,0,0,0,0.4285714328289032
0,0,6,250,7,0,1,1,261,24,3,2,2,0,0,0,1,2,1,6,1,0,1,1,1,0,1,0,1,0,0
0,0,999,144,7,0.4285714328289032,0,0,135,11,1,1,1,0,0,0,999,5,NA,NA,0,0,0,1,NA,1,0,0,0,0,NA
0,1,7,153,7,0,0,0,157,13,2,3,2,0,0,0,0,1,0,7,0,1,1,0,1,0,1,0,1,0,0
0,0,1,57,7,0.4285714328289032,0,0,48,4,3,3,2,0,0,0,1,5,1,1,0,1,1,1,0,0,1,1,1,1,0.2857142984867096
0,0,6,250,7,0,0,0,261,24,3,2,2,0,0,0,1,2,1,6,1,0,1,1,1,0,0,0,0,0,0
0,1,5,255,7,0.5714285969734192,1,0,276,25,2,3,2,-1,0,1,0,3,0,5,0,1,1,0,1,0,1,1,1,1,0
0,0,4,61,7,0.2857142984867096,1,0,61,6,2,6,2,-1,0,1,0,5,0,4,0,0,1,1,0,0,1,1,1,0,0.1428571492433548
0,1,2,184,7,0.5714285969734192,1,1,183,16,2,3,2,0,0,0,0,3,0,2,0,1,1,0,0,0,1,0,1,0,0.5714285969734192
1,1,6,191,7,1,1,1,203,18,3,3,2,0,0,0,1,7,1,6,0,1,1,0,1,1,0,0,0,0,0.7142857313156128
0,1,2,184,7,0.5714285969734192,1,1,183,16,2,3,2,0,0,0,0,3,0,2,0,1,1,0,0,0,1,1,1,1,0.5714285969734192
1,0,1,144,7,0.4285714328289032,1,0,135,11,2,2,2,-1,0,1,0,6,0,1,1,0,1,1,0,0,1,1,1,0,0.2857142984867096
1,1,4,259,7,1,1,1,277,25,3,3,2,0,0,0,1,7,1,4,0,1,1,0,0,0,0,0,0,0,0.2857142984867096
1,0,0,270,7,0.5714285969734192,1,1,243,22,2,2,2,0,0,0,0,6,0,0,1,0,1,1,0,1,0,0,0,0,0.2857142984867096
0,1,5,137,7,0.2857142984867096,0,0,149,13,3,2,2,0,0,0,1,3,1,5,1,0,1,0,1,1,0,0,0,0,0.1428571492433548
0,0,6,150,7,0,0,0,156,13,3,3,2,0,0,0,1,2,1,6,0,1,1,1,1,0,1,0,0,0,0
1,0,2,37,7,0.5714285969734192,0,1,37,4,3,3,2,1,1,0,1,6,1,2,0,1,1,1,0,0,1,1,0,0,0.2857142984867096
1,0,1,37,7,0.5714285969734192,0,0,37,4,2,2,2,0,0,0,0,6,0,1,1,0,1,1,0,0,0,0,0,0,0.2857142984867096
0,0,4,36,7,0,0,0,36,4,3,3,2,0,0,0,1,2,1,4,0,1,1,1,0,0,0,0,0,0,0
1,1,2,104,7,0.5714285969734192,1,1,94,8,3,2,2,0,0,0,1,4,1,2,1,0,1,0,0,0,0,0,0,0,0.1428571492433548
0,0,6,34,7,0,0,1,34,3,3,3,2,1,1,0,1,2,1,6,0,1,1,1,1,1,0,0,0,0,0
0,1,7,10,7,0.5714285969734192,0,0,25,3,2,3,2,0,0,0,0,3,0,7,0,1,1,0,1,0,1,1,0,0,0.5714285969734192
0,0,3,129,7,0,0,1,116,9,2,3,2,1,1,0,0,2,0,3,0,1,1,1,0,1,0,0,0,0,0
1,1,7,10,7,0.5714285969734192,1,1,25,3,2,3,2,0,0,0,0,4,0,7,0,1,1,0,1,0,1,1,0,0,0.5714285969734192
1,1,6,165,7,0.5714285969734192,1,1,172,15,3,2,2,0,0,0,1,4,1,6,1,0,1,0,1,1,0,0,0,0,0.4285714328289032
1,1,6,191,7,1,1,1,203,18,2,2,2,0,0,0,0,7,0,6,1,0,1,0,1,0,0,0,0,0,0.2857142984867096
0,0,6,250,7,0,1,1,261,24,3,2,2,0,0,0,1,2,1,6,1,0,1,1,1,0,1,0,1,0,0
1,1,1,32,7,1,0,1,9,1,2,3,2,1,1,0,0,7,0,1,0,1,1,0,0,0,0,0,0,0,0.4285714328289032
1,1,7,236,7,0.2857142984867096,1,1,239,21,3,2,2,0,0,0,1,4,1,7,1,0,1,0,1,0,0,0,0,0,0.1428571492433548
1,0,4,161,7,0.4285714328289032,1,1,161,14,1,1,1,0,0,0,999,6,NA,4,0,0,0,1,0,0,1,0,1,0,NA
0,1,8,236,7,0.2857142984867096,0,0,239,21,3,2,2,0,0,0,1,3,1,8,1,0,1,0,1,0,0,0,1,0,0.1428571492433548
0,0,999,161,7,0.4285714328289032,0,0,161,14,1,1,1,0,0,0,999,5,NA,NA,0,0,0,1,NA,1,0,0,0,0,NA
0,0,1,57,7,0.4285714328289032,0,0,48,4,3,3,2,0,0,0,1,5,1,1,0,1,1,1,0,0,1,1,0,0,0.2857142984867096
0,1,2,187,7,0,1,1,194,17,3,3,2,0,0,0,1,1,1,2,0,1,1,0,0,0,1,0,0,0,0
0,1,999,236,7,0.2857142984867096,0,0,239,21,1,1,1,0,0,0,999,3,NA,NA,0,0,0,0,NA,1,0,0,0,0,NA
0,1,7,153,7,0,0,0,157,13,2,2,2,0,0,0,0,1,0,7,1,0,1,0,1,0,1,0,1,0,0
0,1,6,160,7,0.4285714328289032,0,0,160,14,2,4,2,0,0,0,0,3,0,6,0,0,1,0,1,0,1,1,0,0,0.2857142984867096
1,1,7,10,7,0.5714285969734192,1,1,25,3,2,3,2,0,0,0,0,4,0,7,0,1,1,0,1,0,1,1,1,1,0.5714285969734192
0,0,3,129,7,0,0,0,116,9,2,3,2,0,0,0,0,2,0,3,0,1,1,1,0,0,1,0,1,0,0
0,0,1,229,7,0,1,1,218,19,2,2,2,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,8,165,7,0.5714285969734192,1,1,172,15,3,2,2,0,0,0,1,4,1,8,1,0,1,0,1,0,1,0,1,1,0.4285714328289032
1,0,1,11,7,1,1,1,1,1,2,3,2,0,0,0,0,8,0,1,0,1,1,1,0,0,1,1,1,1,0.7142857313156128
0,0,4,61,7,0.2857142984867096,0,1,61,6,2,3,2,1,1,0,0,5,0,4,0,1,1,1,0,1,0,0,0,0,0.1428571492433548
0,1,2,187,7,0,1,1,194,17,2,3,2,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0
1,0,6,231,7,0.5714285969734192,1,1,230,20,2,2,2,0,0,0,0,6,0,6,1,0,1,1,1,0,1,1,1,1,0.5714285969734192
1,0,8,26,7,1,0,0,32,3,3,2,2,0,0,0,1,8,1,8,1,0,1,1,1,1,0,0,0,0,0.2857142984867096
1,1,2,84,7,1,1,1,73,6,3,2,2,0,0,0,1,7,1,2,1,0,1,0,0,0,1,1,0,0,0.4285714328289032
1,0,0,270,7,0.5714285969734192,1,1,243,22,3,2,2,0,0,0,1,6,1,0,1,0,1,1,0,1,0,0,0,0,0.2857142984867096
0,0,1,182,7,0,0,0,182,16,3,3,2,0,0,0,1,2,1,1,0,1,1,1,0,1,0,0,0,0,0
0,0,1,144,7,0.4285714328289032,0,0,135,11,2,2,2,0,0,0,0,5,0,1,1,0,1,1,0,0,0,0,0,0,0.2857142984867096
0,0,2,36,7,0,0,0,36,4,3,2,2,0,0,0,1,2,1,2,1,0,1,1,0,0,0,0,0,0,0
1,1,6,191,7,1,0,0,203,18,3,3,2,0,0,0,1,7,1,6,0,1,1,0,1,0,1,1,1,1,0.7142857313156128
1,0,1,144,7,0.4285714328289032,1,1,135,11,3,2,2,0,0,0,1,6,1,1,1,0,1,1,0,0,0,0,0,0,0.1428571492433548
1,1,999,104,7,0.5714285969734192,0,0,94,8,1,1,1,0,0,0,999,4,NA,NA,0,0,0,0,NA,1,0,0,0,0,NA
0,0,5,232,7,0.4285714328289032,0,0,231,20,2,2,2,0,0,0,0,5,0,5,1,0,1,1,1,0,0,0,0,0,0
1,0,1,118,7,0.5714285969734192,1,1,99,8,2,2,2,0,0,0,0,6,0,1,1,0,1,1,0,0,1,1,1,0,0.4285714328289032
0,1,6,160,7,0.4285714328289032,1,1,160,14,2,2,2,0,0,0,0,3,0,6,1,0,1,0,1,0,1,0,1,0,0.2857142984867096
1,1,1,273,7,0.5714285969734192,1,1,254,23,3,3,2,0,0,0,1,4,1,1,0,1,1,0,0,0,1,1,0,0,0.5714285969734192
0,1,8,165,7,0.5714285969734192,0,0,172,15,3,2,2,0,0,0,1,3,1,8,1,0,1,0,1,0,1,1,1,0,0.4285714328289032
0,0,2,217,7,0.4285714328289032,0,0,214,19,3,2,2,0,0,0,1,5,1,2,1,0,1,1,0,0,0,0,0,0,0.1428571492433548
0,0,1,144,7,0.4285714328289032,0,0,135,11,2,2,2,0,0,0,0,5,0,1,1,0,1,1,0,0,1,0,1,0,0.2857142984867096
1,0,1,11,7,1,1,1,1,1,2,3,2,0,0,0,0,8,0,1,0,1,1,1,0,0,1,1,0,0,0.7142857313156128
0,0,5,39,7,0.5714285969734192,1,1,51,5,3,6,2,0,0,0,1,5,1,5,0,0,1,1,1,0,0,0,0,0,0.1428571492433548
1,1,2,281,7,1,1,1,258,23,3,3,2,0,0,0,1,7,1,2,0,1,1,0,0,1,0,0,0,0,1
0,0,1,182,7,0,0,0,182,16,3,3,2,0,0,0,1,2,1,1,0,1,1,1,0,0,1,0,0,0,0
1,0,4,161,7,0.4285714328289032,1,1,161,14,3,2,2,0,0,0,1,6,1,4,1,0,1,1,0,0,0,0,0,0,0.1428571492433548
1,0,4,37,7,0.5714285969734192,1,1,37,4,2,3,2,0,0,0,0,6,0,4,0,1,1,1,0,1,0,0,0,0,0.2857142984867096
0,1,999,104,7,0.5714285969734192,0,0,94,8,1,1,1,0,0,0,999,3,NA,NA,0,0,0,0,NA,1,0,0,0,0,NA
1,1,2,84,7,1,1,1,73,6,3,3,2,0,0,0,1,7,1,2,0,1,1,0,0,1,0,0,0,0,0.4285714328289032
1,0,1,11,7,1,1,1,1,1,2,3,4,0,0,0,0,8,0,1,0,1,0,1,0,0,1,1,1,1,0.7142857313156128
1,1,1,60,7,1,1,1,49,4,2,6,2,0,0,0,0,7,0,1,0,0,1,0,0,1,0,0,0,0,0.1428571492433548
1,1,2,281,7,1,1,1,258,23,3,2,2,0,0,0,1,7,1,2,1,0,1,0,0,1,0,0,0,0,1
0,0,6,34,7,0,0,0,34,3,2,3,2,0,0,0,0,2,0,6,0,1,1,1,1,0,0,0,1,0,0
1,1,1,273,7,0.5714285969734192,1,0,254,23,3,3,2,-1,0,1,1,4,1,1,0,1,1,0,0,0,1,1,0,0,0.5714285969734192
1,0,1,11,7,1,1,1,1,1,2,3,2,0,0,0,0,8,0,1,0,1,1,1,0,0,1,1,0,0,0.7142857313156128
0,0,4,194,7,0,1,1,196,17,2,3,2,0,0,0,0,2,0,4,0,1,1,1,0,0,1,0,1,0,0
0,0,3,49,7,0,0,0,45,4,2,3,2,0,0,0,0,2,0,3,0,1,1,1,0,0,0,0,1,0,0
1,1,1,32,7,1,0,1,9,1,3,3,2,1,1,0,1,7,1,1,0,1,1,0,0,0,0,0,1,1,0.5714285969734192
1,1,7,46,7,1,1,1,53,5,3,3,2,0,0,0,1,7,1,7,0,1,1,0,1,0,1,1,0,0,1
0,0,1,182,7,0,0,0,182,16,3,4,2,0,0,0,1,2,1,1,0,0,1,1,0,0,1,0,0,0,0
0,1,8,236,7,0.2857142984867096,0,0,239,21,2,2,2,0,0,0,0,3,0,8,1,0,1,0,1,0,0,0,1,0,0.1428571492433548
1,0,4,47,8,1,1,1,43,4,3,3,2,0,0,0,1,8,1,4,0,1,1,1,0,0,1,1,0,0,0.625
1,1,2,151,8,1,1,1,138,11,3,2,2,0,0,0,1,7,1,2,1,0,1,0,0,0,1,1,0,0,0.625
1,1,999,151,8,1,1,1,138,11,1,1,1,0,0,0,999,7,NA,NA,0,0,0,0,NA,1,0,0,0,0,NA
1,0,4,158,8,1,0,0,146,12,2,3,2,0,0,0,0,8,0,4,0,1,1,1,0,0,1,1,1,1,0.125
1,1,1,24,8,0.375,0,0,6,1,3,3,2,0,0,0,1,4,1,1,0,1,1,0,0,0,1,1,0,0,0.375
1,1,999,151,8,1,0,0,138,11,1,1,1,0,0,0,999,7,NA,NA,0,0,0,0,NA,1,0,0,0,0,NA
1,1,7,234,8,1,1,1,238,21,3,2,2,0,0,0,1,7,1,7,1,0,1,0,1,0,1,1,1,1,0.875
0,0,3,67,8,0,0,0,64,6,2,6,4,0,0,0,0,2,0,3,0,0,0,1,0,1,0,0,0,0,0
0,0,2,8,8,0,1,1,23,3,3,3,2,0,0,0,1,2,1,2,0,1,1,1,0,0,0,0,0,0,0
0,0,2,93,8,0.375,1,1,92,8,2,3,2,0,0,0,0,5,0,2,0,1,1,1,0,0,1,1,1,1,0.375
0,0,4,92,8,0.5,0,0,102,9,3,3,2,0,0,0,1,5,1,4,0,1,1,1,0,0,0,0,0,0,0.5
1,0,4,94,8,0.375,1,1,103,9,3,3,2,0,0,0,1,6,1,4,0,1,1,1,0,0,1,0,1,0,0.375
1,1,5,13,8,1,1,1,26,3,3,3,2,0,0,0,1,7,1,5,0,1,1,0,1,0,1,1,1,1,0.5
1,1,999,157,8,0.5,1,1,140,11,1,1,1,0,0,0,999,4,NA,NA,0,0,0,0,NA,1,0,0,0,0,NA
1,0,0,171,8,0.375,1,1,167,14,2,2,2,0,0,0,0,6,0,0,1,0,1,1,0,1,0,0,0,0,0.25
1,1,3,12,8,1,1,1,14,2,2,3,2,0,0,0,0,7,0,3,0,1,1,0,0,0,1,1,0,0,0.875
0,0,3,30,8,0,1,0,18,2,3,3,2,-1,0,1,1,2,1,3,0,1,1,1,0,0,1,0,0,0,0
1,0,7,99,8,0.375,0,0,119,10,2,3,2,0,0,0,0,6,0,7,0,1,1,1,1,1,0,0,0,0,0.375
1,1,1,175,8,1,0,0,169,14,2,2,2,0,0,0,0,7,0,1,1,0,1,0,0,1,0,0,0,0,0.625
0,1,5,28,8,0.625,0,0,17,2,2,3,2,0,0,0,0,3,0,5,0,1,1,0,1,0,1,1,0,0,0.625
1,0,4,158,8,1,0,0,146,12,3,2,2,0,0,0,1,8,1,4,1,0,1,1,0,0,1,1,0,0,0.875
1,0,4,274,8,1,1,1,268,24,2,2,2,0,0,0,0,8,0,4,1,0,1,1,0,0,1,1,1,1,0.875
1,1,6,72,8,1,1,1,81,7,2,3,2,0,0,0,0,7,0,6,0,1,1,0,1,0,1,1,1,1,1
1,1,5,28,8,0.625,0,0,17,2,2,3,4,0,0,0,0,4,0,5,0,1,0,0,1,0,1,0,0,0,0.625
1,1,0,264,8,1,1,1,242,22,3,2,2,0,0,0,1,7,1,0,1,0,1,0,0,1,0,0,0,0,0.75
0,0,6,148,8,0,0,1,155,13,2,3,2,1,1,0,0,2,0,6,0,1,1,1,1,0,1,0,0,0,0
1,0,6,206,8,0.5,1,1,208,18,2,6,3,0,0,0,0,6,0,6,0,0,0,1,1,0,0,0,1,1,0.375
0,0,3,213,8,0,1,1,212,19,3,3,2,0,0,0,1,2,1,3,0,1,1,1,0,0,0,0,0,0,0
1,0,4,45,8,1,1,1,42,4,2,3,2,0,0,0,0,8,0,4,0,1,1,1,0,0,1,1,0,0,0.625
0,0,7,99,8,0.375,0,0,119,10,2,3,2,0,0,0,0,5,0,7,0,1,1,1,1,0,1,1,0,0,0.375
1,1,7,58,8,0.5,0,0,59,5,2,3,4,0,0,0,0,4,0,7,0,1,0,0,1,1,0,0,0,0,0.375
0,1,4,152,8,0.375,0,0,144,12,3,2,2,0,0,0,1,3,1,4,1,0,1,0,0,0,1,1,1,0,0.125
1,0,4,92,8,0.5,1,0,102,9,3,3,2,-1,0,1,1,6,1,4,0,1,1,1,0,0,1,1,1,0,0.5
0,0,3,30,8,0,1,1,18,2,3,3,2,0,0,0,1,2,1,3,0,1,1,1,0,0,1,0,1,0,0
1,0,4,98,8,0.5,1,1,105,9,2,3,2,0,0,0,0,6,0,4,0,1,1,1,0,0,1,1,1,1,0.5
1,0,7,99,8,0.375,1,0,119,10,2,3,4,-1,0,1,0,6,0,7,0,1,0,1,1,0,1,1,0,0,0.375
0,1,1,180,8,0.375,1,1,171,14,2,2,2,0,0,0,0,3,0,1,1,0,1,0,0,0,1,0,1,0,0.25
1,1,2,185,8,1,0,0,184,16,2,3,2,0,0,0,0,7,0,2,0,1,1,0,0,0,1,1,0,0,1
0,1,2,157,8,0.5,0,1,140,11,2,3,2,1,1,0,0,3,0,2,0,1,1,0,0,0,0,0,0,0,0.375
0,0,3,183,8,0.375,0,1,193,17,3,3,2,1,1,0,1,5,1,3,0,1,1,1,0,0,1,0,1,1,0
0,1,5,214,8,0,1,1,224,20,2,2,3,0,0,0,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0
0,0,6,148,8,0,0,1,155,13,2,3,2,1,1,0,0,2,0,6,0,1,1,1,1,1,0,0,0,0,0
0,1,8,197,8,0.625,0,0,205,18,3,3,2,0,0,0,1,3,1,8,0,1,1,0,1,0,1,1,0,0,0.125
1,1,3,12,8,1,1,1,14,2,2,3,2,0,0,0,0,7,0,3,0,1,1,0,0,0,1,1,1,1,0.875
1,1,4,55,8,0.625,1,1,47,4,2,3,2,0,0,0,0,4,0,4,0,1,1,0,0,0,0,0,0,0,0.5
1,1,0,264,8,1,1,1,242,22,3,2,2,0,0,0,1,7,1,0,1,0,1,0,0,1,0,0,0,0,0.75
1,1,5,13,8,1,1,1,26,3,3,6,2,0,0,0,1,7,1,5,0,0,1,0,1,0,1,1,1,1,0.5
1,1,6,72,8,1,1,1,81,7,2,3,2,0,0,0,0,7,0,6,0,1,1,0,1,0,1,1,1,1,1
1,1,0,264,8,1,1,1,242,22,3,3,2,0,0,0,1,7,1,0,0,1,1,0,0,1,0,0,0,0,0.75
0,1,5,28,8,0.625,0,0,17,2,3,3,2,0,0,0,1,3,1,5,0,1,1,0,1,0,1,0,1,1,0
1,0,3,170,8,0.375,0,1,175,15,2,2,2,1,1,0,0,6,0,3,1,0,1,1,0,0,1,1,1,1,0.375
1,0,4,45,8,1,1,1,42,4,2,3,2,0,0,0,0,8,0,4,0,1,1,1,0,0,1,1,0,0,0.625
1,1,3,12,8,1,1,1,14,2,2,3,2,0,0,0,0,7,0,3,0,1,1,0,0,0,1,1,1,1,0.875
1,1,3,132,8,1,1,1,141,12,3,2,2,0,0,0,1,7,1,3,1,0,1,0,0,0,1,1,1,1,0.625
1,1,8,18,8,1,1,1,28,3,2,3,2,0,0,0,0,7,0,8,0,1,1,0,1,1,0,0,0,0,0.5
1,1,7,58,8,0.5,0,0,59,5,2,4,2,0,0,0,0,4,0,7,0,0,1,0,1,1,0,0,0,0,0.375
1,0,4,98,8,0.5,1,1,105,9,2,3,2,0,0,0,0,6,0,4,0,1,1,1,0,0,1,1,1,1,0.5
0,1,4,152,8,0.375,0,1,144,12,3,2,2,1,1,0,1,3,1,4,1,0,1,0,0,0,1,1,1,0,0.125
0,0,4,94,8,0.375,0,0,103,9,3,3,2,0,0,0,1,5,1,4,0,1,1,1,0,0,1,1,1,0,0.375
1,1,8,234,8,1,1,1,238,21,3,2,2,0,0,0,1,7,1,8,1,0,1,0,1,0,1,1,0,0,0.875
0,0,3,170,8,0.375,1,0,175,15,2,2,2,-1,0,1,0,5,0,3,1,0,1,1,0,1,0,0,0,0,0.375
1,1,8,197,8,0.625,1,1,205,18,2,3,2,0,0,0,0,4,0,8,0,1,1,0,1,0,1,1,1,1,0.5
0,0,6,148,8,0,0,0,155,13,3,3,2,0,0,0,1,2,1,6,0,1,1,1,1,0,1,0,0,0,0
1,1,2,157,8,0.5,1,0,140,11,2,2,2,-1,0,1,0,4,0,2,1,0,1,0,0,0,1,1,0,0,0.375
0,0,2,164,8,0.625,1,1,164,14,2,2,2,0,0,0,0,5,0,2,1,0,1,1,0,0,1,1,1,1,0.5
1,1,2,151,8,1,0,0,138,11,3,2,2,0,0,0,1,7,1,2,1,0,1,0,0,0,0,0,1,1,0.625
0,0,0,171,8,0.375,1,1,167,14,2,2,2,0,0,0,0,5,0,0,1,0,1,1,0,1,0,0,0,0,0.25
